candidate,tweet,row_index,label
joe_biden,#BidenCrimeFamiily #BidenHarris #BlueWave #JOEBIDEN2020 #BidenCares #Biden #KamalaHarris     https://t.co/2i6NeeSkHI,1000,positive
donald_trump,What's worse?: an #American #President who is a pathological #liar or a American #population who simply accepts his #lying as #truths? #Trump #Biden #LyingTrump #VOTE #BidenHarris #Election2020,1001,negative
donald_trump,Watch @Gingrich_of_PA's broadcast: Fastest 15 Min In Politics- #Trump Thrives - #Biden Dives #2020 https://t.co/VSI7pgCiAO,1002,neutral
joe_biden,#Biden is really going to get the chance to say “tear down that wall” when he enters the White House isn’t he? https://t.co/OP3B7hw8jF,1003,positive
joe_biden,"#Georgia: Trump's lead is down to 2,497 votes. Looks like the votes haven't been counted in deep blue Clayton County yet. #Biden #Election2020",1004,positive
joe_biden,GOD BLESS AMERICA!!!!!!!!!!!!!!!! GOD IS GOOD! Congrats Joe! Congrats Kamala! #JoeBiden,1005,positive
donald_trump,Disgusting. #Trump Regime separates children from parents while #GOP hypocrites pretend to be #Christian and use the Holy Bible as a prop. #VoteOutEveryRepublican  #VoteBlueToEndThisNightmare  https://t.co/CEZ8DFsscN via @HuffPost,1006,negative
joe_biden,Why exactly is Joe #Biden not going campaigning in #Texas? https://t.co/gGNE6bl0Sx,1007,positive
joe_biden,"@realDonaldTrump Trump hater, Trump didn’t cause the covid 19. Trump closed down the board which Biden was against that decision. Biden family sell high tech to China #Biden #BidenHarris2020 #BidenCrimeFamiily. Trump may not the good president but he way much better than Biden. #realDonaldTrump",1008,negative
joe_biden,"@Scaramucci These are not the 60's... we're only a Minority when we split...stay together, stay strong and stay FOCUSED! #VoteHimOut #Biden",1009,positive
donald_trump,If we were cheating we would have made sure to take the senate too #Biden2020 #Election2020 #trump,1010,neutral
donald_trump,This is today’s GOP. #trump #gop #maga https://t.co/Juq1B03EVc,1011,positive
donald_trump,Disinformation Machine for Trump Targets Remaining Swing States https://t.co/uiyxAnp1Bh #trump,1012,positive
donald_trump,@ThePerezHilton @nytimes She was pathetic! Spent half the show trying to share her bias opinions on masks and not taking real questions. Should be talking about the #Bidens and #Ukraine corruption. #Trump record speaks for itself. #Trump2020 ��,1013,positive
joe_biden,3 days before the general election #VOTE #JoeBiden #VoteHimOut,1014,positive
joe_biden,"#Monday #2020Election Is A “#BattleOfTheSexes”: #Men Versus #Women; #Biden Will Get The Women’s #vote &amp; #Trump, Men Support https://t.co/AoAh8XAzF0 https://t.co/13AtPA0Cey",1015,neutral
donald_trump,It's pathetic that almost 50% #Americans support a #Racist #liar #cheat and worst of all #Trump has divided the country ... https://t.co/RoEwfPJgBi,1016,negative
donald_trump,#Trump is out here lying about #healthcare still. He has zero plan. He's never had a plan. He has no ability to create a plan. It's just lies. All lies. #Trumptownhall,1018,negative
joe_biden,Snow Biden #JoeBiden #KamalaHarris #BidenHarris2020 @JoeBiden my Kids and Husband made this snowman yesterday. #BlueWave2020 https://t.co/RjIdU1wJeM,1019,positive
joe_biden,I always hear about these people who are so in love with their private healthcare. I have organized across this country and I am yet to meet a single one. Where do they hide? #Debates2020 #Debatenight #BidenHarris #JoeBiden,1020,positive
joe_biden,"@Lownotes1 This is true leadership! My President, #JoeBiden",1021,positive
donald_trump,At this point #NV will need to pull through for #Trump for him to win this #Election2020,1022,positive
joe_biden,"@RealJamesWoods @realDonaldTrump � He’s always been about himself, a con and grifter, and now we’ve got #Trump to thank for making the swamp ever deeper and murkier. #TrumpIsLosing #JoeBiden for the US! #TrumpMeltdown #bidenharis2020",1023,positive
donald_trump,"#Trump, your a disgusting excuse for a human! #TrumpIsANationalDisgrace #TrumpLiedAmericansDied #LoserTrump ⁦@realDonaldTrump⁩ #Republicans #LockTrumpUp  https://t.co/qxvoxuSrc3",1024,negative
joe_biden,@Scaramucci #Biden got boned,1025,positive
joe_biden,#Biden #Election2020 Oh Hell no! https://t.co/97KBDKEsB2,1026,positive
donald_trump,"@McFaul Big truck, little.....hands and little everything. Like #trump like #TrumpCultists",1027,positive
joe_biden,"#JoeBiden if you win, promise that on January 20th you will tell Donald “YOU’RE FIRED” #yougetoneshot #dontmiss",1028,positive
joe_biden,"#JoeBiden does not even have 70 million followers if you add up all his social media   He will be charged with not just high crimes &amp; selling US out to Commie China but election tampering. #Democrats are finished. We don't want you near our kids, our gov, our money or our schools https://t.co/MMQ8vCI32I",1029,negative
donald_trump,@RightWingWatch Only person trying to steal the election is #DonaldTrump with the bs lawsuits. #CountEveryVote,1030,negative
joe_biden,"#JoeBiden was #VeryPresidential, calm, confident and coherent! https://t.co/IX3rxIp2jE",1031,positive
donald_trump,"@DrMassarweh @DrBiden @JoeBiden @KamalaHarris I DARE PEOPLE TO ADMIT THE TRUTH! You Voted for Biden, only to get rid of Trump. (psst we would have voted for whoever was running against Trump). #AmericasGreatestMistake  #VoteHimOut2020 #Biden #Trump #ElectionResults2020 #CountEveryLegalVote #ADMITTHETRUTH",1032,negative
donald_trump,LARA TRUMP MOCKS STUTTERING!!! ��� this is Awful!! Please RETWEET to help educate! #trump #biden #debate #president #istutter #stuttering #awareness #educate #stamily https://t.co/gswvVJWTb1,1033,negative
donald_trump,"Regardless of the results in the #2020GeneralElection @jack @Twitter @Facebook need to be held accountable-there has to be a real time truth in trending law min,hrs, days, qty, etc for social media companies @GOPSenate @GOPHouse #truthintrendinglaw #MAGA2020 #Trump #bobulinski",1034,neutral
donald_trump,Good night you Fuckface fucking bitches I hope you have a good night imma fuck my wife n daughter b4 I sleep #Trump #Bidenisracist #trumplove #southpride #dogscantlookup #Good #SleepyJoe #BuildTheWall #CallMeByYourName #GoodMorningTwitterWorld,1035,positive
joe_biden,@AP Yea and look at the difference in the #TownHalls #Biden was all lovey doves n #Trump was aggressive n constant interruptions from Savannah even when people we’re trying to ask POTUS questions � What a farce!,1036,positive
donald_trump,@DLoesch #Trump #TheReckoningIsComing https://t.co/N8LRV39IQ8,1037,positive
joe_biden,I watched 5 min of the debate last night . I literally can’t with 45’s energy ! Biden isn’t my first choice but it’s a step in the future I envision.✨ #vote  #Biden,1038,positive
joe_biden,"If you're offended by #Trump's tweets or personality, but not by 47 years of nothing by #Biden, his history of #racism, his son's laptop, the evidence of blatant corruption, his quid pro Joe, his ties to communist China, then I'm offended by your ignorance.",1039,negative
donald_trump,@FloridaTruth @VickyMrx @FoxNews english to #libtard translation........ #Trump is going to win #bigly,1040,positive
donald_trump,"#Trump has lied or made misleading claims 22,247~ times since assuming office. Here is a portrait made from only 1.5% of those... https://t.co/4CfXPv4sAJ",1041,positive
joe_biden,"#Biden closes in on electoral college victory; race narrows in #Arizona, #Georgia https://t.co/29sunPPcCs https://t.co/7cTqADO08O",1042,positive
joe_biden,I know it will be hard to resist but after @JoeBiden is sworn in can @NBCNews @MSNBC @CNN @CBSNews @ABC etc not report on Trump’s tweets &amp; rallies. Can you promise not to continue to feed the beast &amp; give him the media attention he craves. #JoeBiden #KamalaHarrisVP,1043,positive
donald_trump,"#LindseyGraham: If #Trump concedes election, #Republicans will 'never' elect another president #TheHill https://t.co/lTB4XibQpz",1044,positive
joe_biden,@realDonaldTrump He truly is!! #TrumpIsNotWell #UnfitForOffice #DumpTrump2020 #VoteHimOut #VoteBlueDownBallot #VoteBidenHarris2020 #BidenHarris #JoeBiden,1045,negative
donald_trump,@scoobasteveBT @BrinoJason @brianrayguitar @CaslerNoel And I’d swear #Trump’s pupils widened too!,1046,positive
donald_trump,Steve Hilton: Closing arguments on Trump vs Biden https://t.co/0oItlckeVm via @YouTube #SteveHilton #RedWave #RedWave2020 #RedWaveRising2020 #RedTsunami  #RedTsunami2020 #Trump #TrumpLandslide2020 #Trump2020Landslide #Trump2020LandslideVictory,1047,neutral
donald_trump,"This is how to deliver a concession speech with grace, dignity and civility. Take note @realDonaldTrump #DonaldTrump https://t.co/8jndqhx07B",1048,positive
joe_biden,@realDonaldTrump you’re fired ���� #Trump #TrumpFired #YoureFiredTrump #TrumpTantrum #TrumpTantrum #JoeBiden #biden #BidenHarris2020 #BidenHarris #PresidentElect #TrumpOut #USAElections2020 @JoeBiden @KamalaHarris @HamillHimself @otepofficial https://t.co/lKIVxtmWD1,1049,positive
donald_trump,'Selfish and reckless.' More than 700 economists strongly oppose Trump's reelection - CNN #trump #DebateTonight #Debates2020  https://t.co/EwisFdkA2O,1050,negative
joe_biden,"Pennsylvania, you’d look amazing in blue! just saying �� #VoteBlue #BlueWave2020 #ByeDon2020 #ByeDon #Biden",1051,negative
joe_biden,So much needs to change when #Biden is sworn in. So much.  https://t.co/jxOJDvIepW,1052,positive
donald_trump,@realDonaldTrump Anti-Trump? PLEASE VOTE #MakeAmericaUnitedAgain #vetsforscience #FTrumpS #OperationMAGA #antitrump #dumptrump #biden2020 #trump #voteblue #negligenthomicide #blm #murdererinchief #bidenharris #shitler #FuckTrumpsShit https://t.co/078wkVBDTc,1053,negative
donald_trump,"“He is xenophobic, but not because of China” #Biden re #Trump COVID19 #Debate2020",1054,positive
donald_trump,Can I get the #Trump IRS Treatment $750 https://t.co/CkIwpM56Yy,1055,positive
donald_trump,#Trump predicts #GOP will win the #House #TheHill https://t.co/H3Xwao7yiJ,1056,positive
donald_trump,"@jkfellow23 @MichelleKinney Wow, if you truly believe Joe #Biden is corrupt, and Donald #Trump is clean as a whistle, you have serious issues. Trump has been nothing but a con-man his entire life.",1057,neutral
donald_trump,There’s a few people in line wearing masks but most are not. The #Trump campaign says masks are encouraged. Masks are required on Capital Region International Airport property and I’ve reached out to a CRIA spokesperson to ask if airport staff will be enforcing that. #Lansing https://t.co/q12RCjciTr,1058,positive
joe_biden,"DOJ Confirms Hunter Biden Is STILL Under Investigation, Why Is NO ONE Ta... https://t.co/hBwZuxZNcT via @YouTube #JoeBiden #Trump2020 #HunterBidenEmails #CrookedJoe #ChinaJoe #DonaldTrump #",1059,positive
donald_trump,������ #2020Election #VOTE              #VoteBiden #VoteBlue2020 #VoteBlueDownBallot #Trump #TrumpIsCompromised #TrumpCovid19 #COVID19 #DumpTrump #USA #Pennsylvania #Florida #Texas #Ohio #Wisconsin #NorthCarolina #Arizona #Iowa #Minnesota https://t.co/Ry1uaM9Fdt,1060,positive
donald_trump,"I have claimed, for the purposes of eating, all the leftover Halloween candy, an Entemann’s cake, and Dunkin Donuts coffee. #trump #Elections2020 #CountEveryVote #Biden https://t.co/ZlkwBHu4aV",1061,neutral
donald_trump,@akarl_smith @WatchYourRepsMN The Twin Cities hate #trump *Chef’s Kiss* https://t.co/p8LwcEYsMI,1062,negative
joe_biden,Remember mask on while celebrating this huge win #Election2020 #JoeBiden #KamalaHarris #FireTrump ��,1063,positive
joe_biden,In front of the White House celebrating Biden! Yes it’s the most people I have seen on streets since pandemic. #bidenharis2020 #biden https://t.co/suUsRyQuLl,1064,positive
donald_trump,Late night Tribute To Our Man #Trump https://t.co/rO73afFIyh,1065,positive
joe_biden,If you vote for #JoeBiden you #havenoheart,1066,positive
joe_biden,"BS, #biden. How do you explain going from 397k to over 16mill as a “public official”? @JoeBiden",1067,negative
donald_trump,day 1451 #fuck #trump https://t.co/H3PsEjBCzQ,1068,negative
joe_biden,Republicans reacting to the first debate. #trump #biden part 5 https://t.co/mBgXNul4PD,1069,negative
donald_trump,@seanhannity Loving your book. #truth #trump,1070,positive
joe_biden,Don’t  cheat your spouse today!! Go vote instead!! #ElectionDay #Election2020 #GoVOTE2020 #govote #govotetx #cheaters #nocheaters @wfaa @NBCNews @ABC @Nightline @HodaAndJenna  @FOX4 @CBSThisMorning @TODAYshow #RT #trump #biden #democrats #Republicans #theleft #thright �������� https://t.co/c596T8oQ3n,1071,neutral
joe_biden,"@kayleighmcenany @realDonaldTrump I know, I can finally agree with you and say I do Love my President #JoeBiden #KamalaHarrisVP #BidenHarris2020 https://t.co/ZY3vdf0T1j",1072,positive
donald_trump,@washingtonpost #trump if there are any additional threats or attacks on the Governor of Michigan you will be responsible &amp; therefore should face the consequences. You are acting like a domestic terrorist. Be very careful what you say &amp; do. You will be held responsible. #TrumpIsNotAmerica,1073,negative
joe_biden,#JoeBiden is a liar and a criminal!,1074,negative
donald_trump,#Trump praises @dougducey as a great governor who did not close the state down during COVID-19 pandemic. #TrumpInAZ,1075,positive
joe_biden,Can we have a fact checker be there that every time they lie they are buzzed like the Operation Game? Gosh these are some awful times we live in. #PresidentialDebate2020 #Biden #trump #suggestions https://t.co/hD1JGheTq4,1076,neutral
donald_trump,#trump https://t.co/KXQ7BReT0l,1077,positive
donald_trump,"@JoeBiden Biden, believe me, the last thing you want to run on in this campaign is your character: China, Russia, Ukraine… #PresidentialDebate2020 #DebateTonight #debates #Trump #Biden https://t.co/JBg9v8rTDi",1078,negative
donald_trump,The president promised a vaccine by Election Day... so we should be getting an announcement from @realDonaldTrump and @WhiteHouse today right? #fucktrump #trump #BidenHarris2020,1079,negative
joe_biden,#JoeBiden said it... We Will Win. #HHUCIT https://t.co/5pMgDizFEH,1080,positive
donald_trump,You have no Character Joe or morales! Corrupt Joe!! What about the laptop? #Trump #TRUMP2020ToSaveAmerica,1081,positive
donald_trump,"All I can say, is on November 4th, #AmyConeyBarrett had better Stand with our #Constitution &amp; #RuleOfLaw �� and Not with the Corrupt Liar #DonaldTrump #WeWillVote #CountryOverParty https://t.co/mCZCMXlF6s https://t.co/9cAMzvx3Qn",1082,positive
joe_biden,This ☝� try and censor this bombshell Twitter.  #bobulinsky #tucker #joebiden https://t.co/pYI5kAybS7,1083,positive
donald_trump,How in the hell did the citizens of America allow an unqualified #DonaldTrump to become president? Maybe we do not deserve #freedom and #democracy.,1084,negative
donald_trump,#Biden and his Transition team coming for #Trump in January #BidenHarris2020 ����� @Baugh316 https://t.co/4wOvUzC9GM,1085,negative
donald_trump,"@DeeJargon #trump China taxes obviously don't count in this argument, and my argument is legit--no way I should be paying 60X what Trump pays in taxes. He is a cheater, pure and simple.",1086,negative
joe_biden,If #Biden wins I’m hanging an American flag from my window ��,1087,positive
joe_biden,What should I bring to the party y’all? And where is it at?� Lol �� #Biden #ElectionResults2020,1088,positive
donald_trump,How? The #trump criminal child trafficking cabal kept ZERO records https://t.co/KbMN6PCEUk,1089,negative
donald_trump,"#Giuliani is committing intellectual torture, talking nonsensical stuff about election fraud, fraud, fraud - the only fraud there is Giuliani himself! #Trump #Election2020results #Election2020 #Elections2020 https://t.co/1ePsXHbaen",1090,positive
donald_trump,#Trump Receives #Prophetic Word: 'I Am Giving Him a Second #Win': https://t.co/26y4V9kAGG #Election2020 @ICLV,1091,positive
donald_trump,@realDonaldTrump Anti-Trump? PLEASE VOTE #MakeAmericaUnitedAgain #vetsforscience #FTrumpS #OperationMAGA #antitrump #dumptrump #biden2020 #trump #voteblue #negligenthomicide #blm #murdererinchief #bidenharris #shitler #FuckTrumpsShit https://t.co/oZV2qGpAEA,1092,negative
joe_biden,@JoeBiden blames our President @realDonalldTrump for people not wearing a mask at rallies. #JoeBiden who do you blame when people don't wear masks during protests? ANSWER to both - No one! It's a choice.,1093,positive
donald_trump,#ThePostElection #trump #Biden https://t.co/BsNpRVpumU,1094,neutral
joe_biden,"Gonna take a 2hour sample exam for my course without #Election2020 destruction. When I return, I hope ‘by then’ #Biden’s #KeepTheFaith has gotten him #Georgia https://t.co/1YdAfIQpOV",1095,positive
donald_trump,@JesseBWatters #Trump just found a way to win #MAGA https://t.co/lIahQmzoA4,1096,positive
joe_biden,The whole world knows that #JoeBiden and the  #DNC cheated!!!!  It doesn't take a rocket scientist to figure it out!!!! https://t.co/DShY7S4piU,1097,negative
joe_biden,#catharsis then #work.  Congratulations #JoeBidenKamalaHarris2020 #JoeBiden #KamalaHarris https://t.co/IbSUXbs04i,1098,positive
donald_trump,Donald #Trump is racist. #debates #maga,1099,negative
donald_trump,Pollster predicts a Trump victory for 2020 election https://t.co/nLDmfLWcmF via @Yahoo #VICTORYDonaldTrump2020 #GOP #Republicans #Democrats #DonaldTrump #DonaldTrumpJr #2020USelections #PresidentialElection2020 #PresidentialElection,1100,positive
donald_trump,FACT: There was a plan #Trump threw it out.  #VOTE #America #BidenHarris2020 �� #coronavirus https://t.co/lxaaNWfUQK,1101,negative
donald_trump,Election Stress Disorder ? It Aint Over Til It's Over #election2020 #trump #biden #presidency https://t.co/wrPMgEPV2T via @YouTube,1102,neutral
joe_biden,We would not be here today without @HillaryClinton � it was worth it. Thank you for everything� #JoeBiden #PresidentElectJoe,1103,positive
donald_trump,#Trump and his sycophants make every corrupt GOP politician and political appointee look like amateurs.  #TraitorInChief #GrifterInChief #VOTE #BidenHarris ��� Vote out the Trump devastation!! #MAGA https://t.co/hHYRtVZJQG,1104,negative
donald_trump,.@DonaldJTrumpJr let me introduce you to THE MIRROR - it’s the thing you’re STANDING IN FRONT OF! Yes it is corrupt but the names isn’t Biden - it’s #TRUMP &amp; it belongs to your family you simple imp. #TrumpCorruption #TrumpCrimeFamilyForPrison https://t.co/5bONtzb2Qu https://t.co/oYaLudqWPp,1105,negative
donald_trump,"I'm reporting ALL FALSE STORIES from #Trump and elected officials, To Twitter....this week is getting fucking ridiculous!",1106,negative
donald_trump,"@JoeNBC @morningmika you just said that #Farage is campaigning for #tRump again, please keep him as he’s nothing but trouble here",1107,neutral
donald_trump,@BetteMidler @David__Tibbs #MalignantNarcissist. We can rant until the cows come in. #Trump lacks a conscience and empathy because of his #MentalIllness.,1108,negative
joe_biden,WE WON BITCHESSSSSSSS! #Biden,1109,positive
joe_biden,Am I the only one who sees that the rest of the world wants #joebiden in office so they can cripple #america,1110,positive
joe_biden,@FINALLEVEL Proud to be on the side trying to kill the U.S. is more like it. I know maybe you can have #JoeBiden guest star on #lawandordersvu playing himself! You know as a sex offender ��‍♂️,1111,negative
donald_trump,@JasonMillerinDC @nypost You’re just super jealous #Trump screwed #Stormy and you couldn’t.,1112,positive
donald_trump,@Hopeoverfear2 Oh please spare me leftist. I am a suburban woman. I am gay and I am voting #Trump,1113,positive
joe_biden,Can’t wait until those electric cars #Biden wants everyone to drive arrive in CA! https://t.co/6DX5UdeplJ,1114,positive
donald_trump,@realDonaldTrump Anti-Trump? PLEASE VOTE #MakeAmericaUnitedAgain #vetsforscience #FTrumpS #OperationMAGA #antitrump #dumptrump #biden2020 #trump #voteblue #negligenthomicide #blm #murdererinchief #bidenharris #shitler #FuckTrumpsShit https://t.co/HgckrNLh6L,1115,negative
donald_trump,The latest @StatesPoll with #trump holding a steady lead in the #ElectoralCollege #trump #Trump2020 https://t.co/Qk1TPywVOS,1116,positive
joe_biden,"#USDTRY is stabilizing around 8,5 per buck until U.S. #election over.If #Biden won $USDTRY would go 9,10(Central Bank immediately would increase rates 400 bs in this case),on the contrary #Trump won the fx rate would balance to 8,20.If election not certified USDTRY would go 8,80 https://t.co/LKhOc7eeYE",1117,neutral
joe_biden,"All #VOTE submitted before end of 11/3 are legit, legal and will be counted. #Biden still has a path to this once those mail in ballots are counted. No surprise, most early voters and absentee ballots are dems@which have not been fully counted. There is no stealing. STFU #trump",1118,neutral
joe_biden,@AltPublicLands Unhinged. Totally bonkers. They’re clearly not dressed for winter. #Biden,1119,positive
donald_trump,#AdrienneBailon with the tea surrounding the church and #Trump voters ⛪️ https://t.co/nU36B3up9R,1121,positive
donald_trump,"@stevesilberman @morgfair This gets funnier every moment! #Trump tried to get ahead of this by saying he’d show the “truthful” footage from the #60Minutes interview, but this is hilarious!!",1122,positive
donald_trump,#PresidentialDebate2020 #COVID19 #Debates2020 ￼ #Trump #Biden  #Election2020 ￼,1123,neutral
donald_trump,@LucifersTweets_ Build a wall and keep him out. Letting him and his #trump #zombies into hell could be the end of it @LucifersTweets_ #SaveHell #KeepTrumpOut #BlameTrump #TrumpIsNotWell https://t.co/rR3R8SZEKO,1124,negative
donald_trump,"@VP, is #DonaldTrump worth dying for?",1125,positive
joe_biden,"Ventriloquist @DrBiden furtively mutters the name “Trump“ to Charlie McCarthy who thinks George Bush is still the president. C’mon man, get that guy some neuro testing stat. Is this really who Never-Trumpers prefer? @JoeBiden #JoeBiden https://t.co/qkeNmI77H3",1126,positive
