candidate,tweet,row_index,label
donald_trump,"Learned this morning on a conference call that CBOs &amp; non-profit orgs nationwide are actively coordinating/planning responses to a #Trump Admin. coup attempt. Which is comforting knowing people are ready to fight back, &amp; terrifying knowing that it's now considered a possibility.",13,neutral
joe_biden,@justinbaragona @realDonaldTrump &amp; #MAGA - #MAGA2020 #TampaBay #Florida The REASON Y #DonaldTrump hs SO SO MANY ppl that have COME 4WARD like @MilesTaylorUSA &amp; Y dt is ALWAYS mad at SOME1 or ANOTHER. There's been ZERO ppl who worked w #Biden who need to warn you. ZERO bc @JoeBiden is A GOOD MAN.,14,positive
donald_trump,#trump wants to fire #DrFauci b/c #DrFauci wants to help save #American lives and #trump does not.,15,negative
donald_trump,Honestly why do I keep seeing people supporting trump STILL? #dumptrump #fucktrump #biden2020 #biden #trump #politics #vote #voteblue #votehimout #tiktok https://t.co/JusvDTKqsx,16,negative
joe_biden,"@realDonaldTrump yes, please do- thanks for campaigning for #Biden again, Donald~",17,positive
donald_trump,Even w/ terminal cancer #RushLimbaugh’s “final” mission is to reelect #Trump . You would think as your days are coming to an end you might want to get right with GOD or whomever you believe in....and try to make some amends for the wretched life you’ve lived #AMJoy,18,positive
donald_trump,The system is totally RIGGED against @realDonaldTrump There is no way he lost the election. I’m packing my stuff and moving to Alaska to get out of this shithole country! #maga #trump2020 #trump,19,positive
joe_biden,"@sahilkapur @WeDemandJustice @SenFeinstein THIS is what happens to libs when they stray too far from the far left political agenda. #DianeFeinstein, #WolfBlitzer &amp; others are vilified &amp; eaten alive by their own. With the recent #JoeBiden Ukrainian revelations, the chickens are coming home to roost 🤔",20,neutral
joe_biden,@Trump_daddy16 #hearing the echo of wide-open flat acreage as #JoeBiden shouts &amp; his own #AmplifyingAudioSpeakers? Still suck in the undisturbed vacant sound of around his human (DidISayThat?) shoulders that had a bird that did not fly way had chirped would sound like #AntIJOE2!!,21,positive
donald_trump,"Media can say all they want. But we saw it in 2016. People are afraid to say they vote trump because people call them racist, homophobic, xenophobic etc. #vote #trump #biden #republicans #democrats #DebateTonight #debates",22,negative
donald_trump,"Campaign stunts notwithstanding, “a groundbreaking deal between #Israel and #Sudan trumpeted as a diplomatic triumph by Donald #Trump on Friday will only go ahead if it is approved by Sudan’s legislative council, which currently does not exist!” https://t.co/OVImyNGP2j",23,negative
donald_trump,Pennsylvania Governor @GovernorTomWolf  blocking #Trump from rally locations today but the boss is finding locations anyway! Because that’s what leaders and their teams do to solve problems!,24,neutral
donald_trump,#Trump is a degenerate. https://t.co/HPR5gpMMl5,25,negative
joe_biden,Y’all finna hate my tl 😭 #biden,26,negative
joe_biden,Joe Biden needa sell me dat 3.5 of TrumpLato Runtz 😂😂 #JoeBiden Ik you go the packs in,27,neutral
donald_trump,"I am sick of  #MAGA fools. #Trump is the only major western leader NOT To condemn #Putin for poisoning a political whistle blower. France, Germany, England all imposed sanctions. Not #Trump because he is #PutinsPuppet #Unfollow me you lunatics flying your flags Country &gt; Politics",28,positive
joe_biden,"#Biden's victory is a triumph of good over evil, an event replete with decency and respect for all types of people. Our nation is divided and bloody after #Trump's destructive behavior since before the 2016 elections, something that will take a long time to heal. #Election2020",29,negative
joe_biden,@Elbarbie You obviously have no clue about US politics. Why don't you stick to writing books about the love affair between the Greek and German establishment? McCain and Obama are part of the same and McCain defended Obama; he didn't speak of of a clown as #Biden https://t.co/j9jSGmnUOm,30,positive
joe_biden,"How can anyone vote for #biden/harris? He’s corrupt, she’s classless.",31,negative
donald_trump,@JoelOsteen @toddchrisley We all make mistakes Joel but when you refuse to accept responsibility and learn some humility and continue to do as you damn well please no matter who gets hurt or killed is NOT just a moment in one’s life. It defines you as #Trump,32,positive
donald_trump,"For a #debate that was supposed to touch on #NationalSecurity , it would have been nice for the #moderator to ask about #Afghanistan  especially since thousands of #Americansoldiers are still there risking their lives.  #Candidates2020 #Trump #Biden @debates",33,neutral
joe_biden,"@realDonaldTrump Scared of losing much?  #Biden has you thinking about his Supreme Court list, and you’re having a small election night party?  Trouble in paradise?  #VOTE #BidenHarris2020  #VoteBlue",34,positive
donald_trump,"The morning after: U.S. Jews repudiated #Trump decisively, but #Israel's Jews love him. The U.S. Israel lobby is frightened. (And where is #NYTimes coverage of this split?) Our post @Mondoweiss. https://t.co/lDwCx9Ufsz",35,negative
joe_biden,#StaceyAbrams 👏🏼 #Georgia #Biden leads thanks to you for all your work @staceyabrams @JoeBiden ❤️ https://t.co/erIZXsO7eK,36,positive
donald_trump,@ScottAdamsSays #scottadams became way more famous than ever b4 in 2015.He wants to ride  #Trump's gravy train as long as he can.However this @POTUS lost.@ScottAdamsSays dont care.He dont put #countryfirst.He dont care about #America &amp; is certainly no #Patriot.He's a selfproclaimed #Propogandist,37,negative
joe_biden,Fix this please #Biden #bidenharis2020 #Victory #IMPOTUS45 https://t.co/S9CtjlgPuQ,38,positive
joe_biden,Joe Biden coming out like the fucking Ultimate Warrior.  #biden #2020PresidentialElection https://t.co/vmPzFdk2kB,39,positive
donald_trump,@realDonaldTrump Trump gets MUZZLED for the debate.🤫🤫🤣🤣 #TrumpIsCompromised #TheLincolnProject #BidenHarris2020ToSaveAmerica #FoxNews #HunterBidenEmails #Debates2020 #JeffreyToobin #MAGA #muzzled #TRUMP2020ToSaveAmerica #TrumpIsACoward #trump #VoteBlueDownBallot #Vote https://t.co/V3HplfzDVw,40,negative
donald_trump,@TrumpStudents @RyanAFournier Hope don’t pay the bill Joe! #oilandgas #for #trump,41,positive
donald_trump,"Trump pack your bags, and move out the whit house. There's a new President in town #BidenHarris2020 bey bey #Trump",42,negative
donald_trump,Ugh another rough fucking night. If these happened to the cocksucking dems they’d be just as outraged that states were being stolen by fake votes. Courts will set us right and trump will be re-elected another four years. TRUMP2020 #trump #trump2020,43,negative
joe_biden,Did #CGIfederal (Canadian company in Charge of the #obamacare healthcare marketplace website) create the voting/ vote processing software that’s switching all #Trump votes to #Biden around the country? Wouldn’t surprise me.,44,negative
joe_biden,"#Biden defeats Trump for White House, says 'time to heal' https://t.co/6nvXtROQoM",45,positive
joe_biden,@Sankoff Agree about legacy - my point is that for #Murdoch and #NYPost to say ”drop it” is a big deal.  I think there is a risk of “pre-mature celebration” b/c this isn’t done until #Biden is sworn in.,46,positive
joe_biden,#joebiden no new world order.,49,neutral
joe_biden,#Trump is like a coach who won every game &amp; the Super Bowl before the #ChinaVirus called a time-out. Don’t care wha plays he chose or which players he played. #Biden team has played 47 years &amp; NEVER won a game. https://t.co/5lOEQhA1md,50,neutral
donald_trump,"@kevinw90295009 @judydelibera @mmpadellan @realDonaldTrump Australia has zero deaths &amp; zero new cases of COVID.The countries in Europe opened up too soon.All in all, the US still has the largest number of cases &amp; https://t.co/JmJAnVcfui is fair to blame #Trump b/c he told Bob Woodward that he knew COVID was deadly in January but did nada",51,negative
donald_trump,"@RogerMarshallMD Remember this, Roger? I do. #DoctorsSuck #Trump https://t.co/4fHIfbuDm2",52,neutral
donald_trump,More Americans are jobless and collecting UI than any time in US history because #Trump mishandled #COVID. With so many people out of work and desperate Republicans and the WH should stop stonewalling on the rescue and stimulus package. #gdp 3/5,53,negative
donald_trump,@mmass214 Is it the manboobs? Or the horribly cheap-fitting golf shirt with the too-small undershirt showing through? No? Is it his fiberglass insulation hair? I guess it could be his disproportionate arms and tiny hands. There’s just so much to take in. #DonaldTrump,54,negative
donald_trump,#TRUMP.........WOW PEOPLE&gt;&gt;&gt;&gt;&gt;OUR BOZO PRESIDENT SUFFERS FROM THE DUNNING-KRUGER EFFECT.....LOOK IT UP PEOPLE!!!! BASICALLY HE DOESNT KNOW WHAT THE FCUK HE IS DOING!!!!!! BASICALLY HE HAS NEVER KNOWN WHAT THE BOLLOCKS HE IS DOING!!!!HE IS SET FOR A FRONTAL LOBOTOMY!!!!! LMAOOOOO https://t.co/mTPj2SEmjj,55,negative
joe_biden,@JoeBiden This was one of the highlights of the evening VP Biden!! I actually cheered out loud!  WE ARE ALL IN THIS TOGETHER!! Please VOTE!!  #Biden/Harris2020 🇺🇸,56,positive
donald_trump,Republicans Have 'a Dirty Little Secret': https://t.co/PTgr41nbhn #Republicans #DonaldTrump #TrumpAdministration #TrumpTaxPlan #taxes #taxcuts yeah right! #corporations #RichPeople #GOP #JoeBiden,57,negative
donald_trump,Somehow I don't feel like this will be the first Trump premature finish... #Trump #Election2020 #November https://t.co/UwPZx4qcv8,58,neutral
donald_trump,#Trump will also have to live with the fact that he will never get the respect that #GHWBush and #JimmyCarter (the other most recent one-term #POTUS') received.,59,neutral
donald_trump,Ok... #Biden continues on Q3 focused on #coronavirus strategy. He pivoted again to the case of shutdown &amp; reopening. I agree that reopening measures should've happened when the virus has been definitively controlled but #Trump should've been nailed on the spike patterns. #debates,60,negative
donald_trump,@therecount Here it is slowed down. “Finished? Pure professional— *nod* very professional debate.” @therecount #Debates2020 #Trump #Biden #KristenWelker #Election2020 https://t.co/kF5s5rr6uj,61,neutral
joe_biden,"@Pink, amazing performance on @JoeBiden live concert tonight. As @CornelWest said “neoliberalism is very dangerous, but neofascism is even more dangerous.” I voted #Biden in #Florida this time just to remove @realDonaldTrump. @4aPeoplesParty is next. #2024. @ninaturner #Vote2020",62,positive
donald_trump,Exactly how poorly #Trump has performed for this country. https://t.co/0lkfOUks3e,63,negative
donald_trump,Saw #Trump’s shadow this morning. #4MoreYears #4moreyearsfor45 @realDonaldTrump @DonaldJTrumpJr #Elections2020 #Patriots https://t.co/t58nRi6a6q,64,positive
donald_trump,Vote for #Trump bitches.,65,positive
joe_biden,#Biden should not have been underestimated And hopefully never will be again #JoeWillLeadUs without dividing US https://t.co/N5AheyBe52,66,positive
joe_biden,@whereismyvote_ #Biden vs #Trump,67,neutral
donald_trump,I just took a big #trump in the toilet. Let’s flush him.  #Debates2020,68,negative
donald_trump,@jack why do negative #Trump slogans always come up first?,69,neutral
donald_trump,Every Terrible Thing Trump Has Done As President https://t.co/Vl8yueHhIk #Trump #TrumpChinaBankAccount #TrumpsDeadlySins #VoteHimOut #VOTE,70,negative
joe_biden,@jmartNYT We may not know the outcome in @PA for a long time.  Hopefully #Biden wins one or more of the other swing states and seals the deal in a way that PA does not factor into the decision.,71,positive
donald_trump,@donlemon @JoeBiden Maybe it’s for the best that #Trump wasn’t there to drown him out with his venom... 🤷🏽‍♀️ #BidenTownHall #BidenHarrisLandslide2020,72,positive
donald_trump,Is it just me or does anyone else really doubt that #Trump had covid and that it was just an excuse to get attention?,73,neutral
donald_trump,#trump #you people https://t.co/9EtFwscKEh,74,positive
joe_biden,"#JoeBiden Mr. White Flag, the surrender candidate. @NanHayworth @JosephJFlynn1 @PershingSoldier @gehrig38 @akotas01 @FiatLux_USA @thebubbleteame @PhillipDenton @eugenedelgaudio @Irishyouwell @RobManess @talkin_rockin @upsetvet1 @joyreaper @bmixan #KAG #MondayMorning @dcalrider https://t.co/Gwj5YznE4r",75,positive
joe_biden,"I find it suspicious that Joe Biden has said and done NOTHING over this laptop. Not a denial, not a law suit, not a comment. If they were innocent they'd be FERVENTLY denying this and suing the Post. #Biden #BidenHardDrive #BidenGate #GOP #Trump #vote",76,neutral
donald_trump,"Even Boris is smart enough to recognize impending #COVID19 doom. What the F is #Trump doing besides facilitating sickness, death and #economic chaos ⁉️ #VoteThemAllOut #VoteBlueToEndTheNightmare https://t.co/Y6sUgSQeZ2",77,negative
donald_trump,Hey idiot Trumpers: The federal deadline to submit votes is December 8th.  States have their own timelines for determining legality as to when votes are allowed to be counted and/or submitted.  Remember states' rights? #Trump #STOPTHECOUNT #stopthevote #StopTheCheating,78,negative
joe_biden,@TheCONNunist @theghissilent References? How about actions? In Little Sisters of the Poor v. Pennsylvania and Trump v. Pennsylvania. Here #trump fights against Obama #biden Obama care. Words are cheap. Actions matter.,79,neutral
joe_biden,"@donwinslow Although I’ve always loathed @realDonaldTrump for being a sexual predator and did not vote for him, I’ve changed one vote from Trump since the last election, my mother. I voted for #Biden bc too many women are voting against their own interest.",80,positive
donald_trump,Via @RawStory: Here are 6 ways the last days of Trump’s term could be the wildest yet https://t.co/wjRcZuj4ae | #politics #trump #corruption,81,negative
donald_trump,"#NewLow: #Trump was disgusted with Texas Supreme Court decision to allow 120,000 ballots collected via drive through ballot drop box in Texas. Tomorrow a Federal judge will hear the same case as #Republican desire for in second bite at the Apple.",82,negative
joe_biden,Who’s the better of the 2 evils? #biden #trump,83,neutral
donald_trump,This is a fraud #Election2020 #electionfraud #Trump2020 #DonaldTrump #BidenCrimeFamilly #SleepyJoe #CrookedJoeBiden #KAG2020LandslideVictory #Trump2020Landslide #MAGAA2020 https://t.co/IXiONc5snR,84,neutral
donald_trump,@GOPLeader I don’t blame #Trump I blame the #TeaParty &amp; #XtremeLft. It’s time to recognize that “my way or the highway” politics don’t work. Trump’s executives orders will be reversed. This game of ping pong will continue if you keep up this narrative. #CompromiseIsTheEngineOfDemocracy,85,neutral
donald_trump,#TRUMP have been stacking the courts for the past 4 years with all white judges #facts.  @JoeBiden might have to pack the courts to offset Trump’s evil plan to take our basic rights away.  #VoteBidenHarris  #VoteHimOut 🇺🇸,86,negative
joe_biden,It’s not about his family. It’s not about my family. It’s about your family. Points for Biden. .#Debates2020 #JoeBiden,87,neutral
donald_trump,"🎶 “Let’s groove tonight, bogey on down..,”🎶 Love our #Trump #Vote https://t.co/ggbfHHlSUU",88,positive
joe_biden,"IF #Biden wins, predicting #FBI will be hit w/ an inferno of scandal &amp; distrust. @FBI NSB, @FBIWFO NS/CI, #counterproliferation, agents seconded to @CIA under @JohnBrennan, FBI ICU (Int’l Corruption Unit… yes, they have a whole unit dedicated to being corrupt)… major scandal. https://t.co/bk7QoMMrP8",89,positive
donald_trump,Poll places in #Pennsylvania were doing some pretty shady shit today and it’s looking like they will be the deciding factor in the #2020Election #Trump has a good lead there and officials are stalling the results in Bidens old home state 🤔,90,neutral
donald_trump,"@realDonaldTrump IMO, #Trump needs mental help!",91,negative
joe_biden,@JoeBiden this your son? @scrowder #JoeBiden #HunterBiden https://t.co/Hh50gn8bKZ,92,positive
donald_trump,Wonder if he's going to count 'em all on the golf course? #Trump #JoeBiden https://t.co/GlDJVBK8yR,93,neutral
joe_biden,What y’all Drinking this weekend... #JoeBiden,94,positive
joe_biden,"@CNNPolitics @senatemajldr is busy thinking of how he’s going to thank the American people for doing his job for him, by removing @POTUS from office when he should have during the Impeachment trial. Once he’s come up with a plan for that, I’m sure he’ll congratulate @JoeBiden. #Biden #winner",95,positive
joe_biden,"I just saw a #Biden ad that said because #Trump didn't want to shut down the #economy in response to #Covid, it's Trump's fault the economy is shut down.",96,positive
joe_biden,"Graham wants to review ActBlue's source of small-dollar contributions — Small donors are concerning and corporate donors are not. It only takes one vote, one person, and one dollar! #VoterIntimidation just makes more people #Vote! #JoeBiden #KamalaHarris  https://t.co/csl8w7bNBv",97,neutral
donald_trump,#DonaldTrump Rudy playing with his pp; Trump’s close associates are perverted; the list   keeps growing..... https://t.co/eOLozTIdyC,98,negative
donald_trump,@60Minutes #Trump interviews are the best #Biden campaign ads!,99,neutral
donald_trump,Get my art printed on awesome products. Support me at Redbubble #RBandME:  https://t.co/UNihXR80wh #findyourthing #redbubble #DonaldTrump,100,positive
joe_biden,"Just getting up, but going through inputs from well connected, #Biden will win WI and MI to take election, PA will likely break #BIDEN. GA could go either way. So it is #Biden.",101,positive
joe_biden,LOL! Is #Biden gonna win??? Maybe shits not as scripted as I thought? Or maybe Trump wasn't as Establishment as I thought. I have no fluckin clue.,102,neutral
joe_biden,Roy Orbison - It's Over (Audio) https://t.co/SxWflzb8H6 via @YouTube here’s a Great song for today’s events.  An all time Great @ROYORBISON #ItsOver #Election2020results #classic Your baby doesn’t love you anymore. It’s Over! #music #Philadelphia #Pennsylania #Biden #trump 😹,103,neutral
joe_biden,"@RabbiShmuley This is a good place for me to lay this down again. #Biden won Blacks, #Hispanics, and Jewish overwhelmingly, driving the #democrats to 33-0 w/ those groups in the 11 elections since 1980. The idea that they decided #Florida is stupid. Here you go. #Election2020 https://t.co/RWcAE6Vprd",104,positive
donald_trump,#Trump lied about and surrendered to #COVID19 a/k/a #TrumpVirus and here we are. https://t.co/d1fMt4xpG8,105,negative
joe_biden,#KINGJAMES #BIDEN #WhiteHouse  https://t.co/EG3CS8Tc9R,106,positive
donald_trump,"Interesting episode of The Daily podcast; curious that it featured #suburban moms of young #children swayed by what a bad role model #Trump was on issues like mask wearing, but who said nothing about issues like #sexualassault, mocking ppl w #disability https://t.co/45jrHjLPkR",107,negative
donald_trump,@RepsForBiden Not helpful.  What’s the point of this exercise?   No different than #Trump behaves.  Elevate the discussion.,108,neutral
joe_biden,The REAL MAN  is talking #Biden,109,positive
joe_biden,"@ABC  I DARE PEOPLE TO ADMIT THE TRUTH! You Voted for Biden, only to get rid of Trump. psst we would have voted for whoever was running against Trump #vote  #VoteHimOut2020 #Biden #Trump #ElectionResults2020 #CountEveryLegalVote #ADMITTHETRUTH",110,positive
joe_biden,"@stonecold2050 OMG, he's so handsome! That shepherd, is a show stealer! All-American born &amp; raised on the left oozing red, white &amp; blue, the #Biden's are the quintessential First Family. The vulgar &amp; profane mess on the right is an embarrassment to our Nation #TrumpCrimeFamily #VoteBlue #Resist",111,positive
joe_biden,"“I’m not going to shutdown the economy, I’m going to shutdown the virus!” @JoeBiden #JoeBiden",112,positive
donald_trump,"FL is a beautiful state--it's strength is its wonderful diversity, arts, lands, waterways--#BidenHarris2020 has their best interests in mind. #dontbefooled FL--#trump is ready to sell you out for his own fame/gain, he really doesn't care about any of us.",113,negative
donald_trump,Typical dickish #tRump move... 😑 https://t.co/8ctz1oPmcS,114,negative
donald_trump,"#JoeBiden has specifically stated that he'll raise taxes, take our guns, open our borders, let illegals become citizens, kill oil jobs, socialize medicine and do more anti-America stuff. So if you vote for Joe, WTF exactly do you want for America? #Election2020 #MAGA #KAG #Trump",115,positive
joe_biden,#Election2020 #BreakingNews #Renaldocmckenzie@bloggernews Will call #Michigan (16 votes) &amp; #Nevada (6 votes) for #JoeBiden thereby giving #Biden the 270 #ElectoralCollege votes needed for him to win thereby making @JoeBiden the 46th #USPresident! (The #AP has not called it yet),116,positive
donald_trump,😂 😂 Goodbye 👋🏽 #DonaldTrump..... Hope the door hits you where the good lord split you on the way out #Election2020 #MSNBC #cnn #FoxNews https://t.co/SWYBm4Jo4z,117,negative
donald_trump,@rmayemsinger Predictable behavior from #Trump and his allies,121,neutral
donald_trump,"It is a stain on #America that this election between an experienced, principled #leader and a complete lying failure is this close. Every voter needs to vote for #democracy and our role in the world. Don’t let #trump steal this #Election2020 #VoteHimOut https://t.co/EcLhUXXME5",122,negative
donald_trump,Listened to Pet Peeves Podcast #40 - Alex Ðuong from The Pet Peeves Podcast @Stitcher https://t.co/tjtWyJRpk2 #stitcher #podcastlife #petpodcast #animallovers #vote #ivoted #trump #biden #election #politics #democrats #Republicans,123,neutral
donald_trump,@DrBiden start ordering new toilets 😂 You don’t want to use anything in that WH. Get rid of Hoelania’s stench. #WHGroundZero #Election2020 #Trump #TrumpIsALaughingStock #trumplost,124,positive
joe_biden,This is beautiful. #USElection2020 #JoeBiden https://t.co/fMkJrCiLl4 via @YouTube,125,positive
donald_trump,"The responsible media was critical to #bidenharris Freedom of the Press is essential to our democracy. #trump decried the media day after day, he worked against truthful information share.",126,negative
joe_biden,the #Democrats are making progress. #Biden #MAGA https://t.co/NPBphs9Qly,127,positive
joe_biden,Amen to that. I think Big Tech is showing us the answer. #Censorship #BigTech #BigTechCensorship #JoeBiden https://t.co/d6zMWYJHfT,128,neutral
donald_trump,#60Minutes I went from highly stressed with anxiety to chill and hopeful.  That’s the difference #America between #Trump and #BidenHarris2020,129,neutral
joe_biden,@robreiner I'm a #Pennsylvanian who voted for @JoeBiden &amp; I also have 2 #Biden signs in my yard. Took my ballot direct to Beaver County courthouse 2 weeks ago. Our county is unfortunately notoriously red. 🙄 I see more Biden signs every day. Strangers stop to tell us they like our signs https://t.co/HgRh7AVvFD,130,positive
donald_trump,"“The Time Is Now: Dump #Trump! Herewith a short—very short—list of his most egregious crimes. And why there’s no room for anything but a thumping, indisputable #BidenHarris victory.” @thenation https://t.co/6jpQbe6Bgy",131,negative
joe_biden,How can anything be better than Biden winning and Matt Gaetez getting COVID? 🥂🥂🥂 #BidenWon #Election2020 #PresidentElect #JoeBiden #KamalaHarris #TrumpLost #bidenharis2020,132,positive
donald_trump,"The biggest threat to the US market is the current worsening of the pandemic here, not the election.  Should #Trump lose the election and he contests the results in court, obviously that then becomes a market issue, but it's... https://t.co/HqgZgsngnZ",133,neutral
donald_trump,Via @TPM: Town Hall Attendee Who Kept Nodding Behind Trump Was Pro-Trump Candidate In ’18 https://t.co/9kjZG3b3AT | #trump #politics #election2020,134,positive
donald_trump,"Here is a question for Anyone, who says that #FakePresident #DonaldTrump believes in #America https://t.co/rGRB26NS0c",135,negative
donald_trump,Alabama Secretary of State shows #Trump with 63.94% of the votes and about 89% of precincts reporting. https://t.co/rzACx28AWJ,136,neutral
joe_biden,@MollyJongFast Act like you're losing until someone tells you you won #Biden #BidenHarris #BidenHarrisToSaveAmerica #BidenHarrisLandslide2020,137,positive
donald_trump,"Well, your mindless followers may believe that, but he has actually said the exact opposite many many many many many times, so why did he suddenly change his mind? It's not like he's going to win any votes with this lie, in fact it will likely drive more people to vote #Trump.",138,negative
joe_biden,"@KellyannePolls One more reason to vote for #joebiden. We get kind, compassionate Dr. Jill Biden for first lady. Can't wait to America is #JoeBidensNeighborhood",139,positive
donald_trump,"Hot tip: #Trump does not control elections in the #USA. STATES control the elections &amp; state laws dictate how the votes are counted. It's insulting to overseas #military #voters, too - their ballots are allowed to come in after the election &amp; be counted. #TrumpIsALiar https://t.co/jSyYxEAeM8",140,negative
joe_biden,@ACTBrigitte Good for Chris. Smart.#Biden/Harris,141,positive
donald_trump,#IceCube #Clarifies That He Has #Not #Endorsed #Trump Or #Biden https://t.co/0fA9opedhf,142,neutral
donald_trump,#ElectionDay why #astrology favors #trump https://t.co/6mkQi1MBcX,143,positive
joe_biden,Key point on by @senrobportman  ahead of #Debates2020 - the more time #DonaldTrump spends on #HunterBiden the less time there is to debate with #JoeBiden key issues of #coronavirus #economy or #foreignpolicy #Election2020,144,neutral
donald_trump,So you even saw that Biden finished #trump tonight during the #DebateTonight #TrumpIsACoward #TrumpMeltdown https://t.co/52gHnMmrLl,145,negative
joe_biden,Says the man who was VP for a black man who won two presidential elections. 🤷🏻‍♀️🤦🏻‍♀️ #Debates2020 #JoeBiden https://t.co/zGzn9fYqqQ,146,neutral
joe_biden,"An Aussie newspaper reported that Hunter Biden was caught with child pornography on his computer.  I’m hoping it was false, but so far, nothing from mainstream media.  #Biden #Trump #2020Election",147,positive
donald_trump,"\Former Pres. #BarackObama scoffed at Pres. #Trump for \""\""storming out\""\"" of #LesleyStahl's 60 minutes. SO WHAT! How about scoffing at #Obama for his #NSA global #MassSurveillance on #American &amp; foreign citizens as revealed by #EdwardSnowden—Obama even tapped #AngelaMerkel's phone! 🕵️‍♂️ https://t.co/4OZ7ueT7S9\""""",148,neutral
joe_biden,In our lifetime country has never been so divided over an election. No matter outcome DON'T post/do anything that will get you fired/arrested. Did your part in voting booth. After you gotta live your life &amp; provide for your family #Biden #Trump #GOP #Democrats #election #MAGA,149,neutral
donald_trump,#Germans are calling #Alabama for #Trump!  Much better than what I'm seeing on our #MSM.  #VoteRed https://t.co/PUcuBd9JHa,150,negative
donald_trump,@GeorgeTakei This election is testing everyone’s patience. This nightmare needs to end. #tRump needs to go. He’s trying to stop the Vote. What a desperate little man. Unbelievable.,151,negative
joe_biden,Even the WEATHER was warm and beautiful for Joe and Kamala today..🌞#JoeBiden #KamalaHarrisVP #PresidentElectJoe,152,positive
joe_biden,@donlemon  will be new @PressSec!!! #BidenHarris2020 #Biden #2020Election,153,positive
joe_biden,"@YMPhillips @LouDPhillips Voted yesterday! My youngest's first time! #Biden #vote Stood in long lines, but we did it here in TN!! Woohoooo!🇺🇲🇺🇲🇺🇲🇺🇸🇺🇲🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/YxQ3pgEtBb",154,positive
donald_trump,"@realDonaldTrump It is late in the game &amp; Democrats haven’t yet put forward which #CriminalCharges for #Trump. Suggestions ? #obstruction (Russia investigation), #corruption (Trump Hotel). These don’t capture the biggest crimes against humanity (e g Kids in cages). Thoughts? #JailTrump",156,negative
donald_trump,"GOOD MORNING! If you’re just waking up, #Biden took the lead over President #Trump in #Georgia early this morning. Votes are still being counted. Stay with News 2 for updates! @WKRN https://t.co/AM1VF2sDQO",157,neutral
joe_biden,"Biden is a grower, not a shower and I appreciate that so much. #2020ElectionThoughts #Biden #Election2020",158,positive
joe_biden,@emilyfavreau @danpfeiffer @davidplouffe @jonfavs Cast your votes early and for #Biden so that Emily can get some rest.,159,positive
donald_trump,"Heres a May 31 tweet discussing the #ProudBoys in #Portland going undercover as #Antifa to provoke violence in the #GeorgeFloyd demonstrations. It didn't fit into #Trump's diatribes so he had #Barr &amp; other #DOJ run interference with lies (as usual). It is a shameful, evil group. https://t.co/dH2gR7W4QV",160,negative
joe_biden,"-Gov. Kate Brown --for the fourth time -- extends #COVID19 restriction measures on the state, now till early 2021... #Oregon #Portland #PDX #Beaverton #Hillsboro  #katebrown #GOP #Democrats #Trump #Biden #VoteEarlyDay https://t.co/ZBZQvpsURR",161,neutral
joe_biden,15 elections...never seen anything remotely close to this movement. #TrumpRally #TrumpLandslideVictory2020 #Trump2020 #Biden #BidenHarris2020ToSaveAmerica #4MoreYears #2020Elections https://t.co/ShMJNRzhr0,162,negative
donald_trump,@stonecold2050 #Trump https://t.co/ffuaR1po0D,163,neutral
